Date,Retailer,EAN,Category,Manufacturer,Brand,Product Title,Image,On Promotion,Promotion Description,Base Price,Shelf Price,Promoted Price
2022-02-03,Ocado,70177248499,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Green Tea Orange & Lotus Flower 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248499,False,,2.0,2.0,2.0
2022-02-03,Ocado,77324154252,Coffee Beans,San Francisco Bay Coffee Co.,San Francisco Bay Coffee,San Francisco Bay Colombian Wholebean Coffee 340g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/551933011,False,,4.75,4.75,4.75
2022-02-03,Ocado,8711000519264,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Colombian Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000519264,True,Price Lock,3.2,3.2,3.2
2022-02-03,Ocado,5060876040369,Coffee Beans,Roasting Plant UK,Roasting Plant,Roasting Plant Guatemalan Single Origin Coffee Beans 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/556821011,False,,10.5,10.5,10.5
2022-02-03,Ocado,9330462208494,English Breakfast Tea,T2 Tea Ltd,T2,T2 English Breakfast 10 Tea Bags 20g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/720449-741921-741922,False,,3.5,3.5,3.5
2022-02-03,Ocado,730686,Fruit & Herbal Tea,Marks and Spencer plc,Marks and Spencer,M&S Camomile Infusion Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730686,True,Buy any 3 for £2,1.0,1.0,0.67
2022-02-03,Ocado,7613036076173,Instant Coffee,Nestlé,NESCAFÉ,Nescafe Espresso Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036076173,False,,4.5,4.5,4.5
2022-02-03,Ocado,5010357117592,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Lazy Sunday Ground Roast Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357117592,True,Buy any 2 for £6,3.75,3.75,3.0
2022-02-03,Ocado,5055068217520,Fruit & Herbal Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols Pepperminty Teabags 50 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217520,False,,9.95,9.95,9.95
2022-02-03,Ocado,5055068217599,English Breakfast Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols Must Have Bags English Breakfast Teabags 25 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217599,False,,9.95,9.95,9.95
2022-02-03,Ocado,730884,Black Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Pure Origin Kenyan Tea Bags 50 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730884,False,,1.9,1.9,1.9
2022-02-03,Ocado,5055068217421,Green Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols Mao Feng Green Tea Teabags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217421,False,,8.95,8.95,8.95
2022-02-03,Ocado,70177177768,Everyday Tea,R Twinings & Co Ltd,Twinings,"Twinings Everyday Tea, 160 Tea Bags",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177177768,False,,7.5,7.5,7.5
2022-02-03,Ocado,4012824400207,Fruit & Herbal Tea,Euro Food Brands Ltd,Yogi Tea,Yogi Tea Licorice Organic Tea Bags 17 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/4012824400207,False,,3.0,3.0,3.0
2022-02-03,Ocado,5039303005271,Ground Coffee,All About Food Ltd,Costa Coffee Beans,Costa Coffee Honduran Character Roast 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5039303005271,False,,3.7,3.7,3.7
2022-02-03,Ocado,8711000275238,Instant Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Gold Instant Coffee 400g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/459918011,False,,10.5,10.5,10.5
2022-02-03,Ocado,8711000530085,Ground Coffee,Gevalia,Gevalia,Gevalia Kaffe Mellanrost Medium Roast Ground Filter Coffee 450g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/79224011,False,,7.5,7.5,7.5
2022-02-03,Ocado,5055068217698,Green Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols Thirst Quencher Teabags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217698,False,,7.95,7.95,7.95
2022-02-03,Ocado,19022054489,Green Tea,JFC,Maeda-en,Maeda-en Shiki Matcha 28g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/489711011,False,,8.2,8.2,8.2
2022-02-03,Ocado,740609,English Breakfast Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Breakfast Blend Tea Bags 80 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000740609,False,,2.35,2.35,2.35
2022-02-03,Ocado,70177233556,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Invigorating /Invigorate Peppermint 80 Teabags 160g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177233556,False,,4.5,4.5,4.5
2022-02-03,Ocado,8000070021631,Coffee Beans,Luigi Lavazza S.p.A.,Lavazza,Lavazza Tierra Bio-Organic Coffee Beans Italian Roast 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8000070021631,False,,8.99,8.99,8.99
2022-02-03,Ocado,5060574950007,Coffee Beans,Grind,GRIND,Grind House Blend Whole Bean Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/484577011,False,,8.95,8.95,8.95
2022-02-03,Ocado,615357123205,Ground Coffee,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate Fairtrade Organic Fika Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357123205,True,Buy any 2 for £6,3.75,3.75,3.0
2022-02-03,Ocado,5060229012272,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Womankind Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229012272,False,,3.45,3.45,3.45
2022-02-03,Ocado,730891,Black Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Pure Origin Ceylon Tea Bags 50 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730891,False,,1.9,1.9,1.9
2022-02-03,Ocado,5055068217544,Green Tea,Harvey Nichols,Harvey Nichols,Harvey Nichols Jasmine Pearl Green Tea Teabags 10 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068217544,False,,7.95,7.95,7.95
2022-02-03,Ocado,5060136750786,Green Tea,Teapigs,Teapigs,Teapigs Organic Mao Feng Loose Leaf 75g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/508758011,False,,4.0,4.0,4.0
2022-02-03,Ocado,5060519145468,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Peace 20 Herbal Tea Sachets 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060519145468,False,,3.45,3.45,3.45
2022-02-03,Ocado,5034718061263,Decaf Coffee,Roastworks Coffee Co. Ltd,Roastworks Coffee Co. Ltd,Roastworks Decaf Colombia Whole Bean Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/466917011,False,,6.0,6.0,6.0
2022-02-03,Ocado,730662,Fruit & Herbal Tea,Marks and Spencer plc,Marks and Spencer,"M&S Lemon, Ginger & Ginseng Infusion Tea Bags 20 per pack",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730662,True,Buy any 3 for £2,1.0,1.0,0.67
2022-02-03,Ocado,8711000449684,Decaf Coffee,Jacobs Douwe Egberts,Douwe Egberts,Douwe Egberts Pure Decaf Instant Coffee 190g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000449684,True,Price Lock,5.5,5.5,5.5
2022-02-03,Ocado,730808,Black Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Luxury Gold Teabags 160 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730808,False,,4.75,4.75,4.75
2022-02-03,Ocado,5034718081087,Instant Coffee,Little's,Little's,Little's Maple Walnut Flavour Infused Instant Coffee 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/342217011,False,,3.0,3.0,3.0
2022-02-03,Ocado,730846,Everyday Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Everyday Tea Bags 160 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730846,False,,2.1,2.1,2.1
2022-02-03,Ocado,5060198252372,Instant Coffee,Cafédirect PLC,Cafédirect,Cafedirect Fairtrade Machu Picchu Peru Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/531135011,True,"Save 25%, was £7.50",8.45,6.33,6.33
2022-02-03,Ocado,5055068220933,Coffee Beans,Harvey Nichols,Harvey Nichols,Harvey Nichols House Blend Coffee Beans 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068220933,False,,7.95,7.95,7.95
2022-02-03,Ocado,5060225470366,Coffee Beans,Caffè Nero,Caffè Nero,Caffe Nero Single Origin Guatemala Coffee Beans 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060225470366,False,,4.45,4.45,4.45
2022-02-03,Ocado,5024268004278,Fruit & Herbal Tea,The East India Company Food and Beverages Ltd,The East India Company,The East India Company Chakra Balance Infusion Pyramid Bags 12 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/97922011,False,,8.0,8.0,8.0
2022-02-03,Ocado,5023984000021,Black Tea,Newby Teas,Newby,Newby Teas Masala Chai Silken Pyramids 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/413472011,False,,6.0,6.0,6.0
2022-02-03,Ocado,5000208014316,Everyday Tea,Tata Consumer Products,Tetley,"Tetley Everyday Tea Bags, Softpack x160",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208014316,True,Buy any 2 for £5,3.5,3.5,2.5
2022-02-03,Ocado,5055068220971,Decaf Coffee,Harvey Nichols,Harvey Nichols,Harvey Nichols Decaf House Blend Ground Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5055068220971,False,,7.95,7.95,7.95
2022-02-03,Ocado,5060426630798,Green Tea,Green Origins,Green Origins,Green Origins Organic Japanese Ceremonial Matcha Green Tea Powder 30g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060426630798,True,Buy 1 add 1 half price,10.0,10.0,7.5
2022-02-03,Ocado,5060003732143,Coffee Beans,Grumpy Mule,Grumpy Mule,Grumpy Mule Sumatra Coffee Beans 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/557651011,False,,11.0,11.0,11.0
2022-02-03,Ocado,8711000519202,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Millicano Americano Instant Coffee 170g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000519202,False,,7.0,7.0,7.0
2022-02-03,Ocado,5060003732082,Coffee Beans,Grumpy Mule,Grumpy Mule,Grumpy Mule Colombia Coffee Beans 500g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/557653011,False,,11.0,11.0,11.0
2022-02-03,Ocado,5021991200113,Fruit & Herbal Tea,Kallo Foods Ltd,Clipper,Clipper Organic Fennel Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991200113,True,Buy any 2 for £3,2.0,2.0,1.5
2022-02-03,Ocado,8711000519448,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Rich Instant Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/334893011,True,Price Lock,4.5,4.5,4.5
2022-02-03,Ocado,7310731101697,Ground Coffee,Nestlé,Zoégas,Zoegas Presso Dark Roast Ground Coffee for Cafetiere 450g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/79220011,True,New Low Price,7.5,7.5,7.5
2022-02-03,Ocado,5060605540221,Fruit & Herbal Tea,Good & Proper Tea,Good & Proper,Good & Proper Tea - Loose Leaf Chamomile Tea 45g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/544466011,False,,5.0,5.0,5.0
2022-02-03,Ocado,5000208069088,Fruit & Herbal Tea,Tata Consumer Products,Tetley,Tetley Super Fruits Boost Blueberry & Raspberry 20 Tea Bags 20pk,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208069088,True,"Now £1, was £1.79",1.79,1.0,1.0
2022-02-03,Ocado,70177227487,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Fennel & Lemon Zest 20 Teabags 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177227487,False,,2.5,2.5,2.5
2022-02-03,Ocado,5060229012241,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Chamomile Vanilla & Manuka 20 Tea Bags 32g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229012241,False,,3.45,3.45,3.45
2022-02-03,Ocado,8000070035171,Ground Coffee,Luigi Lavazza S.p.A.,Lavazza,Lavazza Qualità Rossa Ground Coffee 2x250g,https://s3.eu-central-1.amazonaws.com/bn.development.core-images/8000070035171,False,,6.2,6.2,6.2
2022-02-03,Ocado,70177248529,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Apple & Pear Green Tea Bags 20s ,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248529,False,,2.0,2.0,2.0
2022-02-03,Ocado,8711000519325,Instant Coffee,Jacobs Douwe Egberts,Kenco,Kenco Smooth Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000519325,True,Everyday Savers,2.75,2.75,2.75
2022-02-03,Ocado,740555,Black Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Extra Strong Tea Bags 80 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000740555,False,,2.35,2.35,2.35
2022-02-03,Ocado,5060003734031,Ground Coffee,Grumpy Mule,Grumpy Mule,Grumpy Mule El Salvador Ground Coffee 227g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/421385011,False,,5.5,5.5,5.5
2022-02-03,Ocado,615357123403,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Tea Malty Biscuit Brew 40 Tea Bags 112g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357123403,False,,2.3,2.3,2.3
2022-02-03,Ocado,5034718061188,Coffee Beans,Roastworks Coffee Co. Ltd,Roastworks Coffee Co. Ltd,Roastworks Rwanda Whole Bean Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/466922011,False,,6.0,6.0,6.0
2022-02-03,Ocado,5021991941030,Green Tea,Kallo Foods Ltd,Clipper,Clipper Organic Fairtrade Green Tea Bags with Lemon 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5021991941030,False,,2.0,2.0,2.0
2022-02-03,Ocado,5060399771702,Ground Coffee,CRU Kafe,CRU Kafe,CRU Kafe Organic Honduran Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/447370011,False,,5.2,5.2,5.2
2022-02-03,Ocado,8003753900438,Ground Coffee,Illycaffè S.p.A,illy,Illy Espresso Ground Coffee 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/215882011,False,,6.5,6.5,6.5
2022-02-03,Ocado,730716,Green Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Green Tea with Jasmine Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730716,False,,1.05,1.05,1.05
2022-02-03,Ocado,9330462212439,Green Tea,T2 Tea Ltd,T2,T2 Wakey Wakey Bio Tea Bags 10 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/551745011,False,,3.65,3.65,3.65
2022-02-03,Ocado,5023984000052,Green Tea,Newby Teas,Newby,Newby Teas Jasmine Princess Silken Pyramids 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/410318011,False,,6.0,6.0,6.0
2022-02-03,Ocado,8711000869512,Decaf Coffee,Jacobs Douwe Egberts,L'OR,L'OR Decafeine Decaffeinated Freeze Dried Instant Coffee 165g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/8711000869512,True,"Now £4.50, Was £6",6.0,4.5,4.5
2022-02-03,Ocado,7613036932110,Ground Coffee,Nestlé,Starbucks (Nestlé),"Starbucks House Blend, Medium Roast, Ground Coffee 200g",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613036932110,False,,3.7,3.7,3.7
2022-02-03,Ocado,749105017383,Black Tea,The East India Company Food and Beverages Ltd,The East India Company,The East India Company Royal Breakfast Black Tea Sachets 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/97958011,False,,5.0,5.0,5.0
2022-02-03,Ocado,5060496500045,Chai Tea,Advana Ltd,Balaggan,Balaggan Saffron Chai 12 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/459313011,False,,6.0,6.0,6.0
2022-02-03,Ocado,730679,Green Tea,Marks and Spencer plc,Marks and Spencer,M&S Fairtrade Pure Green Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730679,False,,1.05,1.05,1.05
2022-02-03,Ocado,70177270216,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Pure Camomile 80s Tea Bags 120g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177270216,False,,4.5,4.5,4.5
2022-02-03,Ocado,730655,Fruit & Herbal Tea,Marks and Spencer plc,Marks and Spencer,M&S Peppermint Infusion Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0000000730655,True,Buy any 3 for £2,1.0,1.0,0.67
2022-02-03,Ocado,5000208048601,Green Tea,Tata Global Beverages GB Ltd,Good Earth,Good Earth Cloudmist Green Tea Bags x15,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208048601,True,"Now £2, was £2.75",2.75,2.0,2.0
2022-02-03,Ocado,70177022389,English Breakfast Tea,R Twinings & Co Ltd,Twinings,Twinings English Breakfast 100 Teabags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177022389,False,,5.3,5.3,5.3
2022-02-03,Ocado,5021991942990,Fruit & Herbal Tea,Kallo Foods Ltd,Clipper,"Clipper Groovy Ginger, Hemp, Lemongrass & Ginger Organic Infusion 20 per pack",https://s3.eu-central-1.amazonaws.com/bn.production.core-images/553818011,False,,3.0,3.0,3.0
2022-02-03,Ocado,5000208053476,Fruit & Herbal Tea,Tata Global Beverages GB Ltd,Good Earth,Good Earth Teabags Tropical Moringa Mango 15 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5000208053476,True,"Now £2, was £2.75",2.75,2.0,2.0
2022-02-03,Ocado,850835000030,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Relax Herbal Tea Sachets x20 40g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0850835000030,False,,3.45,3.45,3.45
2022-02-03,Ocado,70177248512,Green Tea,R Twinings & Co Ltd,Twinings,Twinings Pineapple & Grapefruit Green Tea Bags 20s,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0070177248512,False,,2.0,2.0,2.0
2022-02-03,Ocado,7613287317018,Decaf Coffee,Nestlé,NESCAFÉ,Nescafé Original Decaff Instant Coffee 300g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/7613287317018,False,,7.0,7.0,7.0
2022-02-03,Ocado,5060035754267,Coffee Beans,Union Hand-Roasted Coffee,Union Hand-Roasted Coffee,Union Hand-Roasted Coffee Beans Guatemala Specialty Liberacion 1kg,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/300716011,False,,25.0,25.0,25.0
2022-02-03,Ocado,5010357112108,Black Tea,Taylors of Harrogate,Yorkshire Tea,Yorkshire Gold 80 Tea Bags 250g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5010357112108,False,,3.6,3.6,3.6
2022-02-03,Ocado,70177229269,Fruit & Herbal Tea,R Twinings & Co Ltd,Twinings,Twinings Inner Clarity Lemon Balm and Camomile Tea with Tulsi 18 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/557740011,False,,4.0,4.0,4.0
2022-02-03,Ocado,9330462196364,Black Tea,T2 Tea Ltd,T2,T2 Melbourne Breakfast 10 Tea Bags 20g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/9330462196364,False,,3.5,3.5,3.5
2022-02-03,Ocado,5034718071064,Instant Coffee,Little's,Little's,Little's Ethiopian Premium Instant Coffee 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5034718071064,True,"Save £1, was £5",5.0,4.0,4.0
2022-02-03,Ocado,615357122284,Black Tea,Taylors of Harrogate,Taylors of Harrogate,Taylors of Harrogate 20 Lapsang Souchong Tea Bags 50g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/0615357122284,False,,3.7,3.7,3.7
2022-02-03,Ocado,5060229014832,Fruit & Herbal Tea,Pukka Herbs,Pukka,Pukka Organic Mint Refresh Tea Bags 20 per pack,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/5060229014832,False,,3.45,3.45,3.45
2022-02-03,Ocado,634158826887,Green Tea,Taiki Tea,Taiki Tea,Taiki Tea Organic Culinary Matcha Tea 100g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/407461011,False,,20.0,20.0,20.0
2022-02-03,Ocado,740781854354,Decaf Coffee,Volcano Coffee Works,Volcano Coffee Works,Volcano Coffee Works Decaf Delicious Anytime Ground Coffee 200g,https://s3.eu-central-1.amazonaws.com/bn.production.core-images/534484011,False,,6.0,6.0,6.0
